video_name,method,total_frames,motion_frames,discarded_frames,reduction_percentage,processing_time_seconds,fps,continuity_score,avg_segment_length,num_segments,average_motion_area_ratio,maximum_motion_area_ratio,minimum_motion_area_ratio
s_24.avi,FrameDifference,12850,12847,3,0.023346303501945526,178.38584679999985,72.03486280168282,0.9998443216315093,6423.5,2,0.08387462775632411,0.27900800540123455,0.0026258680555555558
s_24.avi,MOG2,12850,12850,0,0.0,658.6482818999993,19.509653867055828,0.9999221789883268,12850.0,1,0.2473657199119113,1.0,0.02734471450617284
s_24.avi,KNN,12850,12850,0,0.0,1148.2685094999997,11.19076234668787,0.9999221789883268,12850.0,1,0.2989539809710802,1.0,0.041890914351851855
s_24.avi,GMM,12850,12849,1,0.007782101167315175,2194.109759500001,5.85658941826515,0.9999221729317457,12849.0,1,0.062446147729767594,0.3647005208333333,0.005348186728395062
1.mp4,Baseline,599,599,0,0.0,1.075513799998589,556.9431094243382,0.998330550918197,599.0,1,1.0,1.0,1.0
1.mp4,FrameDifference,599,113,486,81.13522537562604,1.4049544999979844,426.3483265834298,0.5398230088495575,2.173076923076923,52,0.0823027286135693,0.27490017361111113,0.021714409722222223
1.mp4,MOG2,599,599,0,0.0,4.01580770000146,149.1605287772575,0.998330550918197,599.0,1,0.23496876304257097,1.0,0.022391493055555555
1.mp4,KNN,599,599,0,0.0,7.217885099998966,82.98829805424387,0.998330550918197,599.0,1,0.318120203232239,1.0,0.11994791666666667
1.mp4,GMM,599,574,25,4.173622704507513,17.960654800001066,33.350677170186714,0.9965156794425087,287.0,2,0.13382321761275648,0.7073524305555555,0.021844618055555556
10.mp4,Baseline,241,241,0,0.0,1.4666011000008439,164.32552791611934,0.995850622406639,241.0,1,1.0,1.0,1.0
10.mp4,FrameDifference,241,240,1,0.4149377593360996,2.3102496999999858,104.31772807935069,0.9958333333333333,240.0,1,0.1996097728587963,0.4052322048611111,0.012862413194444445
10.mp4,MOG2,241,241,0,0.0,7.988191799999186,30.169530981970734,0.995850622406639,241.0,1,0.5554622080667931,1.0,0.22586588541666666
10.mp4,KNN,241,241,0,0.0,17.49037110000063,13.77901009773265,0.995850622406639,241.0,1,0.7744824488891769,1.0,0.5530295138888889
10.mp4,GMM,241,240,1,0.4149377593360996,26.92427350000071,8.951030749260278,0.9958333333333333,240.0,1,0.07909034559461811,0.2537651909722222,0.014759114583333333
10_0.mp4,Baseline,1100,1100,0,0.0,1.131493799999589,972.1661753695862,0.9990909090909091,1100.0,1,1.0,1.0,1.0
10_0.mp4,FrameDifference,1100,13,1087,98.81818181818181,1.1190577000015764,982.9698683083548,0.46153846153846156,1.8571428571428572,7,0.08342548076923079,0.09864583333333334,0.06828125
10_0.mp4,MOG2,1100,1040,60,5.454545454545454,19.69563030000063,55.84995165145666,0.9971153846153846,346.6666666666667,3,0.13228976362179476,1.0,0.06528645833333334
10_0.mp4,KNN,1100,1100,0,0.0,37.05936659999861,29.682104712497736,0.9990909090909091,1100.0,1,0.1674398674242427,1.0,0.076953125
10_0.mp4,GMM,1100,339,761,69.18181818181817,13.015055299998494,84.51750489297785,0.9823008849557522,56.5,6,0.0900043786873156,0.1375,0.0651953125
11.mp4,Baseline,181,181,0,0.0,1.2505760000021837,144.73330689193136,0.994475138121547,181.0,1,1.0,1.0,1.0
11.mp4,FrameDifference,181,180,1,0.5524861878453038,1.704408000001422,106.19523024994544,0.9944444444444445,180.0,1,0.19203131028163578,0.3887445746527778,0.013160807291666667
11.mp4,MOG2,181,181,0,0.0,5.542926999998599,32.65422763100538,0.994475138121547,181.0,1,0.44554139569904844,1.0,0.17114583333333333
11.mp4,KNN,181,181,0,0.0,11.648210100000142,15.538868070382572,0.994475138121547,181.0,1,0.6716632795714396,1.0,0.4195366753472222
11.mp4,GMM,181,180,1,0.5524861878453038,19.302775800002564,9.376889721735045,0.9944444444444445,180.0,1,0.09623155984760803,0.3573828125,0.019661458333333333
11_0.mp4,Baseline,106,106,0,0.0,0.8326694999996107,127.30140830191277,0.9905660377358491,106.0,1,1.0,1.0,1.0
11_0.mp4,FrameDifference,106,87,19,17.92452830188679,0.7559252999999444,140.22549582611904,0.8275862068965517,5.8,15,0.05053848365744232,0.15613402915838304,0.007836315440689199
11_0.mp4,MOG2,106,106,0,0.0,1.8075109999990673,58.64417975882564,0.9905660377358491,106.0,1,0.19893258374282607,1.0,0.01567953390766512
11_0.mp4,KNN,106,106,0,0.0,2.760093599998072,38.404494688177984,0.9905660377358491,106.0,1,0.22847709341435662,1.0,0.14741964877402253
11_0.mp4,GMM,106,104,2,1.8867924528301887,8.275406500000827,12.809038444212911,0.9903846153846154,104.0,1,0.04283338430952745,0.12189639938148884,0.009548265959796775
12.mp4,Baseline,300,300,0,0.0,1.791578100001061,167.45013795369698,0.9966666666666667,300.0,1,1.0,1.0,1.0
12.mp4,FrameDifference,300,299,1,0.33333333333333337,2.66684449999957,112.49249815654733,0.9966555183946488,299.0,1,0.14220836672008544,0.8595355902777778,0.012748480902777777
12.mp4,MOG2,300,300,0,0.0,9.807884099998773,30.58763714388076,0.9966666666666667,300.0,1,0.5977602683738426,1.0,0.13144856770833332
12.mp4,KNN,300,300,0,0.0,22.43741709999813,13.370522937777228,0.9966666666666667,300.0,1,0.801924482783565,1.0,0.38719835069444447
12.mp4,GMM,300,299,1,0.33333333333333337,37.528403599997546,7.9939451514537545,0.9966555183946488,299.0,1,0.11492466569699941,0.6246516927083333,0.01951605902777778
13_0.mp4,Baseline,346,346,0,0.0,0.6561463999969419,527.3213417030294,0.9971098265895953,346.0,1,1.0,1.0,1.0
